From,Activity,To,Level,Item,Scenario,Year,Sensitivity,Unit,Value
AU,Mining and extraction activities; metals production,CH,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.003512842856294229
AU,Mining and extraction activities; metals production,CN,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.005285565028604244
AU,Mining and extraction activities; metals production,EU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.006577648417192837
AU,Mining and extraction activities; metals production,GB,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.006860736182238496
AU,Mining and extraction activities; metals production,ID,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.00213243773238993
AU,Mining and extraction activities; metals production,IN,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.008928879500639784
AU,Mining and extraction activities; metals production,JP,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.006925094657465691
AU,Mining and extraction activities; metals production,KR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.004556787226702968
AU,Mining and extraction activities; metals production,MX,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0026248878037610085
AU,Mining and extraction activities; metals production,NO,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.004766727843308645
AU,Mining and extraction activities; metals production,RU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0028780434786036964
AU,Mining and extraction activities; metals production,TR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0349838992990748
AU,Mining and extraction activities; metals production,US,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0034229262370994154
AU,Mining and extraction activities; metals production,WA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.005666806322091485
AU,Mining and extraction activities; metals production,WE,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0018405467835904928
AU,Mining and extraction activities; metals production,WF,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.00026774259868048557
AU,Mining and extraction activities; metals production,WL,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0004576391986159164
AU,Mining and extraction activities; metals production,WM,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.002501420551227084
AU,Mining and extraction activities; metals production,ZA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.0034293278425010314
AU,Re-processing of secondary steel into new steel,AU,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,0.013189580148159163
AU,Re-processing of secondary steel into new steel,BR,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,3.279373838543291e-07
AU,Re-processing of secondary steel into new steel,CA,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,2.263935084632254e-05
AU,Re-processing of secondary steel into new steel,CH,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,GS-Delayed,2030,CHL-inj max,tonCO2eq/ton steel,1.8143800807634612e-06
